Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
2100, -48, 0, 77, 25.0, 1-794, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-781, 8
2100, -26, 0, 84, 25.0, 1-781, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2101, -30, 0, -51, 25.0, 2-795, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-788, 3
2101, -35, 0, -52, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2101, -55, 0, -49, 25.0, 0-762, g_grass, Grass, 0-067-358-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2101, -55, 0, -48, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-762, g_grass, Grass, 0-067-358-000, heMenjatPes=28.7 pes=83.2
2102, -57, 0, -39, 25.0, 0-796, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-746, 11
2102, -61, 0, -40, 25.0, 0-746, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2102, -68, 0, -62, 25.0, 0-756, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2102, -64, 0, -58, 25.0, 0-757, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2102, -48, 0, -86, 25.0, 0-648, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2103, -97, 0, -80, 25.0, 1-773, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2103, -43, 0, -51, 25.0, 1-797, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-777, 4
2103, -52, 0, -30, 25.0, 1-777, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2103, -42, 0, -86, 25.0, 0-670, g_grass, Grass, 0-067-358-000, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2103, -44, 0, -85, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 0-670, g_grass, Grass, 0-067-358-000, heMenjatPes=23.1 pes=77.7
2107, -41, 0, 103, 25.0, 1-798, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-786, 7
2107, -58, 0, 82, 25.0, 1-786, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2108, -52, 0, -86, 25.0, 0-799, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-771, 8
2108, -47, 0, -87, 25.0, 0-800, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-771, 8
2108, -50, 0, -86, 25.0, 0-771, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2108, -43, 0, -51, 25.0, 1-797, g_bush, Bush, 0-067-108-099, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2108, -42, 0, -51, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 1-797, g_bush, Bush, 0-067-108-099, heMenjatPes=12.2 pes=82.1
2109, -57, 0, -59, 25.0, 0-718, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2109, -71, 0, -59, 25.0, 0-704, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=0
2109, -62, 0, -49, 25.0, 1-801, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-611, 3
2109, -46, 0, -48, 25.0, 1-611, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2110, 73, 0, -31, 25.0, 1-590, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2112, -60, 0, -52, 25.0, 0-686, g_grass, Grass, 0-067-358-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2112, -60, 0, -53, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-686, g_grass, Grass, 0-067-358-000, heMenjatPes=32.9 pes=83.2
2112, -78, 0, -61, 25.0, 1-612, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2113, -48, 0, -85, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-770, 3
2113, -43, 0, -89, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2113, -70, 0, -62, 25.0, 0-656, g_grass, Grass, 0-067-357-000, DIED, , , , , OLD
2114, -45, 0, -52, 25.0, 0-692, g_grass, Grass, 0-067-358-000, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2114, -43, 0, -53, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 0-692, g_grass, Grass, 0-067-358-000, heMenjatPes=16.3 pes=82.1
2115, -49, 0, -13, 25.0, 1-633, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2115, -46, 0, -48, 25.0, 1-611, g_bush, Bush, 0-067-108-099, DIED, 2-759, g_sheep, Sheep, 0-067-354-119, PREY
2115, -46, 0, -48, 25.0, 2-759, g_sheep, Sheep, 0-067-354-119, EAT, 1-611, g_bush, Bush, 0-067-108-099, heMenjatPes=27.2 pes=83.4
2118, 65, 0, -71, 25.0, 1-803, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-764, 8
2118, 56, 0, -70, 25.0, 1-764, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2120, -65, 0, -46, 25.0, 0-684, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2121, -44, 0, -58, 25.0, 0-804, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-730, 9
2121, -48, 0, -56, 25.0, 0-805, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-730, 9
2121, -46, 0, -54, 25.0, 0-730, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2123, -44, 0, -58, 25.0, 0-804, g_grass, Grass, 0-067-358-000, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2123, -43, 0, -59, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 0-804, g_grass, Grass, 0-067-358-000, heMenjatPes=18.8 pes=82.1
2123, 74, 0, -54, 25.0, 1-731, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2123, -56, 0, -53, 25.0, 0-687, g_grass, Grass, 0-067-358-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2123, -56, 0, -52, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-687, g_grass, Grass, 0-067-358-000, heMenjatPes=37.0 pes=83.2
2123, -88, 0, -63, 25.0, 1-566, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2123, -62, 0, -59, 25.0, 0-675, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2125, -46, 0, -54, 25.0, 0-730, g_grass, Grass, 0-067-358-000, DIED, 2-768, g_sheep, Sheep, 0-067-354-119, PREY
2125, -45, 0, -54, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, EAT, 0-730, g_grass, Grass, 0-067-358-000, heMenjatPes=25.2 pes=82.3
2125, -48, 0, -84, 25.0, 0-690, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2125, -48, 0, -85, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-690, g_grass, Grass, 0-067-358-000, heMenjatPes=3.8 pes=68.5
2126, -53, 0, -52, 25.0, 0-793, g_grass, Grass, 0-067-358-000, DIED, 2-759, g_sheep, Sheep, 0-067-354-119, PREY
2126, -54, 0, -52, 25.0, 2-759, g_sheep, Sheep, 0-067-354-119, EAT, 0-793, g_grass, Grass, 0-067-358-000, heMenjatPes=30.9 pes=83.4
2126, -37, 0, -87, 25.0, 1-750, g_bush, Bush, 0-067-108-099, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2126, -37, 0, -87, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 1-750, g_bush, Bush, 0-067-108-099, heMenjatPes=30.8 pes=77.7
2127, -56, 0, -47, 25.0, 2-806, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-765, 2
2127, -56, 0, -52, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2128, -74, 0, -52, 25.0, 1-732, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2129, -50, 0, -86, 25.0, 0-771, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2129, -49, 0, -84, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-771, g_grass, Grass, 0-067-358-000, heMenjatPes=7.5 pes=76.0
2129, -70, 0, -36, 25.0, 0-807, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-717, 13
2129, -65, 0, -41, 25.0, 0-808, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-717, 13
2129, -69, 0, -39, 25.0, 0-717, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2130, -62, 0, -47, 25.0, 0-666, g_grass, Grass, 0-057-358-000, DIED, , , , , OLD
2131, -48, 0, -56, 25.0, 0-805, g_grass, Grass, 0-067-358-000, DIED, 2-768, g_sheep, Sheep, 0-067-354-119, PREY
2131, -47, 0, -57, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, EAT, 0-805, g_grass, Grass, 0-067-358-000, heMenjatPes=28.0 pes=82.3
2132, 36, 0, -61, 25.0, 1-809, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-725, 7
2132, 61, 0, -45, 25.0, 1-725, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2132, -57, 0, -80, 25.0, 0-701, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
2134, -81, 0, -70, 25.0, 1-789, g_bush, Bush, 0-057-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2134, -58, 0, -59, 25.0, 0-779, g_grass, Grass, 0-067-358-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2134, -58, 0, -59, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-779, g_grass, Grass, 0-067-358-000, heMenjatPes=41.1 pes=83.2
2135, -65, 0, -47, 25.0, 0-810, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-693, 10
2135, -68, 0, -51, 25.0, 0-811, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-693, 10
2135, -65, 0, -50, 25.0, 0-693, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2135, -40, 0, -86, 25.0, 0-671, g_grass, Grass, 0-067-358-000, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2135, -40, 0, -86, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 0-671, g_grass, Grass, 0-067-358-000, heMenjatPes=34.6 pes=77.7
2135, -48, 0, -88, 25.0, 2-812, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-802, 4
2135, -51, 0, -84, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2137, -64, 0, -79, 25.0, 0-702, g_grass, Grass, 0-057-357-000, DIED, , , , , OLD
2137, -53, 0, -50, 25.0, 0-752, g_grass, Grass, 0-067-358-000, DIED, 2-759, g_sheep, Sheep, 0-067-354-119, PREY
2137, -54, 0, -50, 25.0, 2-759, g_sheep, Sheep, 0-067-354-119, EAT, 0-752, g_grass, Grass, 0-067-358-000, heMenjatPes=35.0 pes=83.4
2137, -67, 0, -50, 25.0, 0-680, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2137, -52, 0, -53, 25.0, 0-726, g_grass, Grass, 0-067-358-000, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2137, -51, 0, -53, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 0-726, g_grass, Grass, 0-067-358-000, heMenjatPes=22.9 pes=82.1
2137, -52, 0, -86, 25.0, 0-799, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2137, -52, 0, -85, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-799, g_grass, Grass, 0-067-358-000, heMenjatPes=10.6 pes=76.0
2138, -57, 0, -39, 25.0, 0-796, g_grass, Grass, 0-067-358-000, DIED, 2-806, g_sheep, Sheep, 0-067-354-119, PREY
2138, -58, 0, -39, 25.0, 2-806, g_sheep, Sheep, 0-067-354-119, EAT, 0-796, g_grass, Grass, 0-067-358-000, heMenjatPes=3.7 pes=71.9
2138, -59, 0, -61, 25.0, 0-699, g_grass, Grass, 0-067-358-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2138, -58, 0, -60, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-699, g_grass, Grass, 0-067-358-000, heMenjatPes=45.2 pes=83.2
2140, -53, 0, -83, 25.0, 0-742, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2140, -53, 0, -85, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-742, g_grass, Grass, 0-067-358-000, heMenjatPes=14.4 pes=76.0
2140, -51, 0, -13, 25.0, 1-650, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2144, -88, 0, -86, 25.0, 1-631, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=3
2144, -55, 0, -50, 25.0, 2-813, g_sheep, Sheep, 0-067-354-019, BORN, , , , , 2-795, 4
2144, -54, 0, -52, 25.0, 2-795, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
2146, -55, 0, -87, 25.0, 0-772, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2146, -55, 0, -86, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-772, g_grass, Grass, 0-067-358-000, heMenjatPes=18.1 pes=76.0
2146, -57, 0, -59, 25.0, 0-718, g_grass, Grass, 0-067-358-000, DIED, 2-768, g_sheep, Sheep, 0-067-354-119, PREY
2146, -56, 0, -58, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, EAT, 0-718, g_grass, Grass, 0-067-358-000, heMenjatPes=32.1 pes=82.3
2146, 1, 0, 98, 25.0, 1-622, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
2147, -55, 0, -78, 25.0, 0-814, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-787, 8
2147, -50, 0, -74, 25.0, 0-815, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-787, 8
2147, -51, 0, -76, 25.0, 0-787, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2147, -40, 0, -88, 25.0, 0-716, g_grass, Grass, 0-067-358-000, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2147, -40, 0, -88, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 0-716, g_grass, Grass, 0-067-358-000, heMenjatPes=38.5 pes=77.7
2147, -74, 0, -43, 25.0, 0-816, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-696, 12
2147, -72, 0, -39, 25.0, 0-817, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-696, 12
2147, -71, 0, -42, 25.0, 0-696, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2147, -55, 0, -45, 25.0, 0-745, g_grass, Grass, 0-067-358-000, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2147, -56, 0, -45, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 0-745, g_grass, Grass, 0-067-358-000, heMenjatPes=27.0 pes=82.1
2148, 105, 0, -90, 25.0, 1-569, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=3
2148, -51, 0, -88, 25.0, 0-747, g_grass, Grass, 0-067-358-000, DIED, 2-812, g_sheep, Sheep, 0-067-354-019, PREY
2148, -51, 0, -88, 25.0, 2-812, g_sheep, Sheep, 0-067-354-019, EAT, 0-747, g_grass, Grass, 0-067-358-000, heMenjatPes=3.8 pes=66.8
2149, -61, 0, -40, 25.0, 0-746, g_grass, Grass, 0-067-358-000, DIED, 2-806, g_sheep, Sheep, 0-067-354-119, PREY
2149, -61, 0, -40, 25.0, 2-806, g_sheep, Sheep, 0-067-354-119, EAT, 0-746, g_grass, Grass, 0-067-358-000, heMenjatPes=7.9 pes=85.4
2151, -65, 0, -57, 25.0, 1-591, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2151, -62, 0, -43, 25.0, 0-776, g_grass, Grass, 0-067-358-000, DIED, 2-795, g_sheep, Sheep, 0-067-354-119, PREY
2151, -62, 0, -43, 25.0, 2-795, g_sheep, Sheep, 0-067-354-119, EAT, 0-776, g_grass, Grass, 0-067-358-000, heMenjatPes=10.4 pes=83.0
2153, -65, 0, -60, 25.0, 0-818, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-755, 10
2153, -65, 0, -65, 25.0, 0-819, g_grass, Grass, 0-067-357-000, BORN, , , , , 0-755, 10
2153, -68, 0, -64, 25.0, 0-755, g_grass, Grass, 0-067-357-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2154, -61, 0, -45, 25.0, 0-775, g_grass, Grass, 0-067-357-000, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2154, -60, 0, -44, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 0-775, g_grass, Grass, 0-067-357-000, heMenjatPes=31.0 pes=82.1
2154, -24, 0, 14, 25.0, 1-751, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2156, -66, 0, -61, 25.0, 0-713, g_grass, Grass, 0-067-357-000, DIED, 2-813, g_sheep, Sheep, 0-067-354-019, PREY
2156, -65, 0, -61, 25.0, 2-813, g_sheep, Sheep, 0-067-354-019, EAT, 0-713, g_grass, Grass, 0-067-357-000, heMenjatPes=4.2 pes=77.9
2156, -61, 0, -60, 25.0, 0-720, g_grass, Grass, 0-067-358-000, DIED, 2-768, g_sheep, Sheep, 0-067-354-119, PREY
2156, -61, 0, -59, 25.0, 2-768, g_sheep, Sheep, 0-067-354-119, EAT, 0-720, g_grass, Grass, 0-067-358-000, heMenjatPes=36.2 pes=82.3
2158, -47, 0, -87, 25.0, 0-800, g_grass, Grass, 0-067-358-000, DIED, 2-770, g_sheep, Sheep, 0-067-354-019, PREY
2158, -47, 0, -86, 25.0, 2-770, g_sheep, Sheep, 0-067-354-019, EAT, 0-800, g_grass, Grass, 0-067-358-000, heMenjatPes=42.3 pes=77.7
2158, -69, 0, -44, 25.0, 0-685, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.9  births=2
2158, -46, 0, -90, 25.0, 2-812, g_sheep, Sheep, 0-067-354-019, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2158, -64, 0, -58, 25.0, 0-757, g_grass, Grass, 0-067-358-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2158, -64, 0, -58, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-757, g_grass, Grass, 0-067-358-000, heMenjatPes=50.7 pes=83.2
2159, -50, 0, -80, 25.0, 0-691, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2159, -50, 0, -80, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-691, g_grass, Grass, 0-067-358-000, heMenjatPes=23.6 pes=76.0
2160, -38, 0, 93, 25.0, 1-674, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2160, -64, 0, -51, 25.0, 0-820, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-811, 11
2160, -67, 0, -49, 25.0, 0-821, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-811, 11
2160, -68, 0, -51, 25.0, 0-811, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2160, -76, 0, -46, 25.0, 0-822, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-694, 10
2160, -74, 0, -48, 25.0, 0-823, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-694, 10
2160, -72, 0, -45, 25.0, 0-694, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2160, -68, 0, -62, 25.0, 0-756, g_grass, Grass, 0-067-357-000, DIED, 2-813, g_sheep, Sheep, 0-067-354-019, PREY
2160, -67, 0, -61, 25.0, 2-813, g_sheep, Sheep, 0-067-354-019, EAT, 0-756, g_grass, Grass, 0-067-357-000, heMenjatPes=8.4 pes=84.6
2161, -65, 0, -47, 25.0, 0-810, g_grass, Grass, 0-067-358-000, DIED, 2-795, g_sheep, Sheep, 0-067-354-119, PREY
2161, -66, 0, -47, 25.0, 2-795, g_sheep, Sheep, 0-067-354-119, EAT, 0-810, g_grass, Grass, 0-067-358-000, heMenjatPes=13.7 pes=83.0
2162, -48, 0, 77, 25.0, 1-794, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2162, -42, 0, 59, 25.0, 1-652, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=2
2162, -65, 0, -60, 25.0, 0-818, g_grass, Grass, 0-067-357-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2162, -64, 0, -59, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-818, g_grass, Grass, 0-067-357-000, heMenjatPes=53.0 pes=83.2
2162, -49, 0, -81, 25.0, 0-791, g_grass, Grass, 0-067-358-000, DIED, 2-812, g_sheep, Sheep, 0-067-354-019, PREY
2162, -48, 0, -82, 25.0, 2-812, g_sheep, Sheep, 0-067-354-019, EAT, 0-791, g_grass, Grass, 0-067-358-000, heMenjatPes=7.8 pes=75.8
2165, -68, 0, -51, 25.0, 0-811, g_grass, Grass, 0-067-358-000, DIED, 2-788, g_sheep, Sheep, 0-067-354-119, PREY
2165, -68, 0, -50, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, EAT, 0-811, g_grass, Grass, 0-067-358-000, heMenjatPes=34.4 pes=82.1
2165, -16, 0, -5, 25.0, 1-792, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
2166, -69, 0, -59, 25.0, 0-712, g_grass, Grass, 0-067-357-000, DIED, 2-813, g_sheep, Sheep, 0-067-354-019, PREY
2166, -69, 0, -60, 25.0, 2-813, g_sheep, Sheep, 0-067-354-019, EAT, 0-712, g_grass, Grass, 0-067-357-000, heMenjatPes=12.6 pes=84.6
2166, -63, 0, -56, 25.0, 0-715, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2167, -65, 0, -50, 25.0, 0-693, g_grass, Grass, 0-067-358-000, DIED, 2-795, g_sheep, Sheep, 0-067-354-119, PREY
2167, -64, 0, -49, 25.0, 2-795, g_sheep, Sheep, 0-067-354-119, EAT, 0-693, g_grass, Grass, 0-067-358-000, heMenjatPes=17.8 pes=83.0
2167, -51, 0, -76, 25.0, 0-787, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2167, -51, 0, -76, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-787, g_grass, Grass, 0-067-358-000, heMenjatPes=27.4 pes=76.0
2167, -69, 0, -44, 25.0, 0-685, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2168, -60, 0, -74, 25.0, 0-824, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-783, 10
2168, -63, 0, -79, 25.0, 0-825, g_grass, Grass, 0-057-357-000, BORN, , , , , 0-783, 10
2168, -61, 0, -78, 25.0, 0-783, g_grass, Grass, 0-057-357-000, TRY BIRTH, , , , , tryOk=2, offSpring=1.9  births=2
2168, -62, 0, -49, 25.0, 1-801, g_bush, Bush, 0-067-108-099, DIED, 2-806, g_sheep, Sheep, 0-067-354-119, PREY
2168, -62, 0, -49, 25.0, 2-806, g_sheep, Sheep, 0-067-354-119, EAT, 1-801, g_bush, Bush, 0-067-108-099, heMenjatPes=13.8 pes=85.4
2168, -75, 0, -51, 25.0, 2-826, g_sheep, Sheep, 0-067-354-119, BORN, , , , , 2-788, 3
2168, -68, 0, -51, 25.0, 2-788, g_sheep, Sheep, 0-067-354-119, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
2169, -68, 0, -58, 25.0, 0-705, g_grass, Grass, 0-067-358-000, DIED, 2-813, g_sheep, Sheep, 0-067-354-019, PREY
2169, -69, 0, -59, 25.0, 2-813, g_sheep, Sheep, 0-067-354-019, EAT, 0-705, g_grass, Grass, 0-067-358-000, heMenjatPes=16.8 pes=84.6
2169, -72, 0, -45, 25.0, 0-694, g_grass, Grass, 0-067-358-000, DIED, , , , , OLD
2170, -64, 0, -51, 25.0, 0-820, g_grass, Grass, 0-067-358-000, DIED, 2-795, g_sheep, Sheep, 0-067-354-119, PREY
2170, -64, 0, -50, 25.0, 2-795, g_sheep, Sheep, 0-067-354-119, EAT, 0-820, g_grass, Grass, 0-067-358-000, heMenjatPes=20.5 pes=83.0
2170, -78, 0, -86, 25.0, 1-617, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=1
2171, -68, 0, -64, 25.0, 0-755, g_grass, Grass, 0-067-357-000, DIED, 2-765, g_sheep, Sheep, 0-067-354-119, PREY
2171, -68, 0, -63, 25.0, 2-765, g_sheep, Sheep, 0-067-354-119, EAT, 0-755, g_grass, Grass, 0-067-357-000, heMenjatPes=57.1 pes=83.2
2171, -50, 0, -74, 25.0, 0-815, g_grass, Grass, 0-067-358-000, DIED, 2-802, g_sheep, Sheep, 0-067-354-019, PREY
2171, -51, 0, -75, 25.0, 2-802, g_sheep, Sheep, 0-067-354-019, EAT, 0-815, g_grass, Grass, 0-067-358-000, heMenjatPes=30.7 pes=76.0
2172, -75, 0, -39, 25.0, 0-827, g_grass, Grass, 0-067-358-000, BORN, , , , , 0-817, 13
2172, -72, 0, -39, 25.0, 0-817, g_grass, Grass, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.9  births=1
2174, -49, 0, -63, 25.0, 1-828, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-609, 4
2174, -36, 0, -72, 25.0, 1-609, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=3
